+8.75000E-1	+6.35039E-3
+2.62500E+0	+1.37080E-3
+4.37500E+0	+7.93622E-4
+6.12500E+0	+2.99137E-3
+7.87500E+0	+1.15607E-2
+9.62500E+0	+1.98992E-2
+1.13750E+1	+1.98028E-2
+1.31250E+1	+1.14539E-2
+1.48750E+1	+3.75673E-3
+1.66250E+1	+9.87878E-4
+1.83750E+1	+1.60599E-3
+2.01250E+1	+2.96483E-2
+2.18750E+1	+8.72024E-2
+2.36250E+1	+1.27118E-1
+2.53750E+1	+8.39244E-2
+2.71250E+1	+2.02170E-2
+2.88750E+1	+4.01353E-3
+3.06250E+1	+4.29827E-3
+3.23750E+1	+5.45202E-2
+3.41250E+1	+2.14263E-1
+3.58750E+1	+3.15109E-1
+3.76250E+1	+2.13161E-1
+3.93750E+1	+3.91858E-2
+4.11250E+1	+1.04502E-2
+4.28750E+1	+1.47125E-2
+4.46250E+1	+5.69404E-2
+4.63750E+1	+2.80034E-1
+4.81250E+1	+4.75442E-1
+4.98750E+1	+3.94498E-1
+5.16250E+1	+1.19936E-1
+5.33750E+1	+1.57477E-2
+5.51250E+1	+2.91504E-2
+5.68750E+1	+4.61071E-2
+5.86250E+1	+2.71384E-1
+6.03750E+1	+5.14785E-1
+6.21250E+1	+3.99575E-1
+6.38750E+1	+1.02688E-1
+6.56250E+1	+2.27112E-2
+6.73750E+1	+3.15419E-2
+6.91250E+1	+5.76103E-2
+7.08750E+1	+2.50050E-1
+7.26250E+1	+4.04796E-1
+7.43750E+1	+2.87349E-1
+7.61250E+1	+8.17858E-2
+7.78750E+1	+2.34418E-2
+7.96250E+1	+2.17971E-2
+8.13750E+1	+3.31010E-2
+8.31250E+1	+1.49617E-1
+8.48750E+1	+2.39725E-1
+8.66250E+1	+1.52616E-1
+8.83750E+1	+5.08688E-2
+9.01250E+1	+1.63983E-2
+9.18750E+1	+6.48349E-3
+9.36250E+1	+1.26160E-2
+9.53750E+1	+5.36887E-2
+9.71250E+1	+7.68517E-2
+9.88750E+1	+4.66074E-2
+1.00625E+2	+1.87512E-2
+1.02375E+2	+5.27654E-3
+1.04125E+2	+6.93349E-4
+1.05875E+2	+3.61349E-3
+1.07625E+2	+8.66686E-3
+1.09375E+2	+8.57332E-3
+1.11125E+2	+7.58873E-3
+1.12875E+2	+5.76772E-3
+1.14625E+2	+2.52761E-3
+1.16375E+2	+1.18493E-3
+1.18125E+2	+4.18007E-3
+1.19875E+2	+4.13441E-3
+1.21625E+2	+1.78738E-3
+1.23375E+2	+2.54758E-5
+1.25125E+2	+3.95384E-4
+1.26875E+2	+1.53990E-3
+1.28625E+2	+2.75444E-3
+1.30375E+2	+5.77383E-3
+1.32125E+2	+7.92603E-3
+1.33875E+2	+5.78249E-3
+1.35625E+2	+2.04581E-3
+1.37375E+2	+1.80674E-3
+1.39125E+2	+1.61292E-3
+1.40875E+2	+1.10871E-3
+1.42625E+2	+2.34683E-3
+1.44375E+2	+5.23287E-3
+1.46125E+2	+5.16139E-3
+1.47875E+2	+3.85907E-3
+1.49625E+2	+2.64500E-3
+1.51375E+2	-1.02922E-4
+1.53125E+2	-7.66719E-4
+1.54875E+2	+6.79898E-4
+1.56625E+2	+8.81462E-4
+1.58375E+2	+2.21700E-3
+1.60125E+2	+2.40899E-3
+1.61875E+2	+3.30166E-4
+1.63625E+2	-8.62101E-4
+1.65375E+2	-3.50547E-4
+1.67125E+2	-1.94125E-4
+1.68875E+2	-9.36694E-4
+1.70625E+2	-3.37809E-4
+1.72375E+2	+1.57746E-4
+1.74125E+2	+2.70859E-3
