+8.75000E-1	+7.35324E-3
+2.62500E+0	+5.34992E-4
+4.37500E+0	+3.20820E-3
+6.12500E+0	+5.11146E-3
+7.87500E+0	+6.05130E-3
+9.62500E+0	+8.53977E-3
+1.13750E+1	+1.20664E-2
+1.31250E+1	+8.71883E-3
+1.48750E+1	+2.08249E-3
+1.66250E+1	+9.55036E-4
+1.83750E+1	+5.00141E-3
+2.01250E+1	+2.13507E-2
+2.18750E+1	+6.60161E-2
+2.36250E+1	+1.04242E-1
+2.53750E+1	+7.49554E-2
+2.71250E+1	+1.68042E-2
+2.88750E+1	+3.84705E-3
+3.06250E+1	+1.07691E-2
+3.23750E+1	+3.67866E-2
+3.41250E+1	+1.33701E-1
+3.58750E+1	+2.45918E-1
+3.76250E+1	+1.77281E-1
+3.93750E+1	+2.58498E-2
+4.11250E+1	+1.60180E-2
+4.28750E+1	+2.76810E-2
+4.46250E+1	+6.72204E-2
+4.63750E+1	+2.35823E-1
+4.81250E+1	+3.67065E-1
+4.98750E+1	+2.34964E-1
+5.16250E+1	+3.62531E-2
+5.33750E+1	+2.21971E-2
+5.51250E+1	+3.79192E-2
+5.68750E+1	+5.89489E-2
+5.86250E+1	+2.05806E-1
+6.03750E+1	+3.83091E-1
+6.21250E+1	+3.15514E-1
+6.38750E+1	+7.38594E-2
+6.56250E+1	+1.90099E-2
+6.73750E+1	+3.21318E-2
+6.91250E+1	+5.59658E-2
+7.08750E+1	+1.64717E-1
+7.26250E+1	+2.72973E-1
+7.43750E+1	+1.64635E-1
+7.61250E+1	+2.44690E-2
+7.78750E+1	+1.26648E-2
+7.96250E+1	+1.73857E-2
+8.13750E+1	+3.49391E-2
+8.31250E+1	+9.72348E-2
+8.48750E+1	+1.29058E-1
+8.66250E+1	+6.21273E-2
+8.83750E+1	+1.02871E-2
+9.01250E+1	+3.27022E-3
+9.18750E+1	+4.87199E-3
+9.36250E+1	+9.56157E-3
+9.53750E+1	+2.38375E-2
+9.71250E+1	+3.04588E-2
+9.88750E+1	+1.71634E-2
+1.00625E+2	+3.70520E-3
+1.02375E+2	+9.26736E-4
+1.04125E+2	+1.51370E-3
+1.05875E+2	+1.71707E-3
+1.07625E+2	+2.38148E-3
+1.09375E+2	+2.03253E-3
+1.11125E+2	+1.96673E-3
+1.12875E+2	+1.54893E-3
+1.14625E+2	+1.40137E-3
+1.16375E+2	+9.05919E-4
+1.18125E+2	+9.53813E-4
+1.19875E+2	+1.75987E-3
+1.21625E+2	+2.03704E-3
+1.23375E+2	+7.98513E-4
+1.25125E+2	+1.18371E-3
+1.26875E+2	+1.35735E-3
+1.28625E+2	+8.20524E-4
+1.30375E+2	+2.40390E-3
+1.32125E+2	+4.64801E-3
+1.33875E+2	+2.60342E-3
+1.35625E+2	+9.68487E-4
+1.37375E+2	+9.59928E-4
+1.39125E+2	+6.30984E-4
+1.40875E+2	+1.16271E-3
+1.42625E+2	+1.84037E-3
+1.44375E+2	+1.78167E-3
+1.46125E+2	+1.38792E-3
+1.47875E+2	+3.87640E-4
+1.49625E+2	+1.71197E-4
+1.51375E+2	+2.05437E-4
+1.53125E+2	+4.50412E-4
+1.54875E+2	+7.99940E-4
+1.56625E+2	+6.18756E-4
+1.58375E+2	+7.98513E-4
+1.60125E+2	-2.95519E-5
+1.61875E+2	-1.03941E-4
+1.63625E+2	-3.36280E-5
+1.65375E+2	+1.11074E-4
+1.67125E+2	+6.11419E-5
+1.68875E+2	+2.79506E-4
+1.70625E+2	+5.20929E-4
+1.72375E+2	+9.39547E-4
+1.74125E+2	+1.19507E-2
