+8.75000E-1	-7.82861E-4
+2.62500E+0	+1.37569E-4
+4.37500E+0	+7.75483E-4
+6.12500E+0	+1.57309E-3
+7.87500E+0	+1.09444E-3
+9.62500E+0	-8.13187E-4
+1.13750E+1	-1.37814E-3
+1.31250E+1	+1.49050E-3
+1.48750E+1	+9.75213E-3
+1.66250E+1	+1.72000E-2
+1.83750E+1	+1.78909E-2
+2.01250E+1	+9.21179E-3
+2.18750E+1	-1.91578E-4
+2.36250E+1	+3.98470E-3
+2.53750E+1	+2.89438E-2
+2.71250E+1	+6.27814E-2
+2.88750E+1	+8.70378E-2
+3.06250E+1	+8.29596E-2
+3.23750E+1	+5.02307E-2
+3.41250E+1	+1.15899E-2
+3.58750E+1	+1.30520E-2
+3.76250E+1	+7.54865E-2
+3.93750E+1	+1.74309E-1
+4.11250E+1	+2.26891E-1
+4.28750E+1	+1.97902E-1
+4.46250E+1	+1.03180E-1
+4.63750E+1	+2.51010E-2
+4.81250E+1	+4.54605E-2
+4.98750E+1	+1.58212E-1
+5.16250E+1	+2.81869E-1
+5.33750E+1	+3.47670E-1
+5.51250E+1	+3.03333E-1
+5.68750E+1	+1.75127E-1
+5.86250E+1	+5.84374E-2
+6.03750E+1	+3.57533E-2
+6.21250E+1	+1.39026E-1
+6.38750E+1	+2.93433E-1
+6.56250E+1	+3.82968E-1
+6.73750E+1	+3.34912E-1
+6.91250E+1	+1.83006E-1
+7.08750E+1	+4.72347E-2
+7.26250E+1	+4.63530E-2
+7.43750E+1	+1.65891E-1
+7.61250E+1	+3.01622E-1
+7.78750E+1	+3.23958E-1
+7.96250E+1	+2.36483E-1
+8.13750E+1	+1.02806E-1
+8.31250E+1	+2.68132E-2
+8.48750E+1	+3.81281E-2
+8.66250E+1	+1.06326E-1
+8.83750E+1	+1.71412E-1
+9.01250E+1	+1.81784E-1
+9.18750E+1	+1.36570E-1
+9.36250E+1	+6.08100E-2
+9.53750E+1	+1.29753E-2
+9.71250E+1	+1.37429E-2
+9.88750E+1	+4.13457E-2
+1.00625E+2	+6.16412E-2
+1.02375E+2	+5.74153E-2
+1.04125E+2	+3.51896E-2
+1.05875E+2	+1.04441E-2
+1.07625E+2	+2.58834E-4
+1.09375E+2	+1.00395E-3
+1.11125E+2	+5.43348E-3
+1.12875E+2	+5.91242E-3
+1.14625E+2	+3.33019E-3
+1.16375E+2	-3.26090E-5
+1.18125E+2	-1.26686E-3
+1.19875E+2	-1.95479E-3
+1.21625E+2	-2.10328E-3
+1.23375E+2	-1.63616E-3
+1.25125E+2	-1.15925E-3
+1.26875E+2	-1.61415E-4
+1.28625E+2	+4.13319E-4
+1.30375E+2	-8.22358E-4
+1.32125E+2	-1.84526E-3
+1.33875E+2	-5.46201E-4
+1.35625E+2	+1.74764E-3
+1.37375E+2	+4.25181E-3
+1.39125E+2	+3.99746E-3
+1.40875E+2	+1.71299E-3
+1.42625E+2	-1.00884E-3
+1.44375E+2	-1.42002E-3
+1.46125E+2	-2.20111E-4
+1.47875E+2	+1.83548E-3
+1.49625E+2	+3.03386E-3
+1.51375E+2	+2.27081E-3
+1.53125E+2	-2.99595E-4
+1.54875E+2	-2.28365E-3
+1.56625E+2	-2.95438E-3
+1.58375E+2	-2.96385E-3
+1.60125E+2	-1.88011E-3
+1.61875E+2	-1.21061E-3
+1.63625E+2	-1.78738E-3
+1.65375E+2	-2.11429E-3
+1.67125E+2	-2.49968E-3
+1.68875E+2	-2.77584E-3
+1.70625E+2	-2.06965E-3
+1.72375E+2	-2.32135E-3
+1.74125E+2	+1.22104E-2
