+1.74725E+2	+2.64378E-2
+1.74725E+2	+2.27509E-2
+1.74724E+2	+1.99261E-2
+1.74725E+2	+1.15742E-2
+1.74723E+2	+4.35942E-3
+1.74720E+2	+1.28398E-4
+1.74720E+2	-2.56796E-4
+1.74724E+2	-6.17533E-4
+1.74719E+2	-3.24052E-4
+1.74718E+2	-5.68620E-4
+1.74723E+2	-1.82814E-3
+1.74723E+2	-1.13112E-3
+1.74720E+2	-2.12774E-3
+1.74723E+2	-1.27787E-3
+1.74719E+2	-1.19227E-3
+1.74719E+2	-1.96265E-3
+1.74718E+2	-9.84384E-4
+1.74725E+2	-5.01363E-4
+1.74725E+2	-6.35876E-4
+1.74718E+2	-1.04553E-3
+1.74618E+2	-6.11419E-4
+1.74425E+2	-4.15765E-4
+1.74243E+2	-6.23647E-4
+1.73651E+2	-7.76502E-4
+1.73346E+2	-5.80848E-4
+1.73031E+2	+2.99595E-4
+1.72654E+2	+2.81253E-4
+1.72160E+2	+7.94845E-4
+1.71851E+2	+1.10055E-4
+1.71584E+2	-6.97017E-4
+1.71015E+2	+5.01363E-4
+1.70656E+2	-3.91308E-4
+1.70258E+2	-2.99595E-4
+1.70011E+2	-1.16170E-3
+1.69703E+2	-1.26564E-3
+1.69100E+2	+1.95654E-4
+1.68733E+2	-1.08833E-3
+1.68381E+2	-1.03941E-3
+1.68064E+2	-1.48575E-3
+1.67507E+2	-7.52045E-4
+1.67178E+2	-4.58564E-4
+1.66838E+2	+3.24052E-4
+1.66552E+2	+1.10055E-4
+1.66016E+2	-1.65083E-4
+1.65664E+2	+4.09651E-4
+1.65312E+2	-8.43758E-4
+1.65145E+2	-5.44163E-4
+1.64873E+2	-8.13187E-4
+1.64562E+2	-1.46741E-4
+1.64310E+2	-9.53813E-4
+1.63995E+2	-8.37644E-4
+1.63751E+2	-8.00959E-4
+1.63442E+2	-9.66042E-4
+1.63090E+2	-9.84384E-4
+1.62913E+2	-6.29761E-4
+1.62620E+2	-7.27588E-4
+1.62231E+2	-3.66851E-5
+1.61765E+2	+8.07073E-4
+1.61463E+2	+4.21879E-4
+1.61166E+2	+1.18615E-3
+1.60973E+2	+7.52045E-4
+1.60460E+2	+2.91647E-3
+1.60162E+2	+1.95043E-3
+1.59804E+2	+2.64133E-3
+1.59544E+2	+3.78468E-3
+1.59229E+2	+3.09378E-3
+1.58646E+2	+2.47625E-3
+1.58394E+2	+2.27448E-3
+1.58078E+2	+1.80980E-3
+1.57874E+2	+1.43072E-3
+1.57495E+2	+9.53813E-4
+1.57086E+2	+1.56523E-3
+1.56729E+2	+3.30166E-4
+1.56472E+2	+1.40015E-3
+1.56224E+2	+8.13187E-4
+1.55793E+2	+2.26225E-4
+1.55422E+2	+9.53813E-4
+1.55107E+2	+5.68620E-4
+1.54729E+2	+1.20450E-3
+1.54293E+2	+5.31934E-4
+1.54008E+2	+1.40626E-4
+1.53634E+2	-7.45931E-4
+1.53280E+2	-1.73032E-3
+1.52849E+2	-8.00959E-4
+1.52648E+2	-4.89135E-5
+1.52382E+2	-5.07478E-4
+1.52077E+2	-1.09444E-3
+1.51619E+2	-7.94845E-4
+1.51272E+2	+9.17128E-5
+1.51160E+2	+3.85194E-4
+1.50915E+2	+6.17533E-4
+1.50572E+2	+1.77311E-4
+1.50046E+2	+2.20722E-3
+1.49791E+2	+2.11551E-3
+1.49495E+2	+2.71470E-3
+1.49280E+2	+2.51293E-3
+1.49130E+2	+3.67463E-3
+1.48562E+2	+3.24663E-3
+1.48222E+2	+3.52789E-3
+1.47953E+2	+4.05982E-3
+1.47686E+2	+4.11485E-3
+1.47432E+2	+3.99868E-3
+1.47021E+2	+4.20656E-3
+1.46690E+2	+4.04759E-3
+1.46499E+2	+4.91581E-3
+1.46295E+2	+5.00141E-3
+1.46077E+2	+5.30100E-3
+1.45657E+2	+5.44163E-3
+1.45421E+2	+6.26093E-3
+1.45164E+2	+4.94638E-3
+1.44922E+2	+5.77791E-3
+1.44533E+2	+5.88185E-3
+1.44158E+2	+5.25209E-3
+1.44031E+2	+5.66174E-3
+1.43819E+2	+4.76295E-3
+1.43514E+2	+4.34719E-3
+1.42992E+2	+3.53400E-3
+1.42757E+2	+2.26836E-3
+1.42565E+2	+2.81864E-3
+1.42398E+2	+2.04214E-3
+1.42270E+2	+1.31455E-3
+1.41946E+2	+2.10328E-3
+1.41598E+2	+1.20450E-3
+1.41363E+2	+2.56796E-4
+1.41125E+2	+7.33703E-4
+1.40843E+2	+1.77311E-3
+1.40515E+2	+5.93076E-4
+1.40046E+2	+2.09105E-3
+1.39779E+2	+1.89540E-3
+1.39470E+2	+1.92597E-3
+1.39173E+2	+1.35124E-3
+1.38749E+2	+1.78534E-3
+1.38382E+2	+1.10667E-3
+1.38099E+2	+2.25614E-3
+1.37801E+2	+2.71470E-3
+1.37576E+2	+1.45518E-3
+1.37264E+2	+1.72420E-3
+1.36851E+2	+1.47352E-3
+1.36643E+2	+1.21672E-3
+1.36345E+2	+1.09444E-3
+1.36027E+2	+1.35735E-3
+1.35580E+2	+1.82814E-3
+1.35093E+2	+2.61687E-3
+1.34801E+2	+3.33223E-3
+1.34437E+2	+5.01363E-3
+1.34176E+2	+4.96472E-3
+1.33704E+2	+5.85128E-3
+1.33232E+2	+7.30034E-3
+1.32957E+2	+7.25754E-3
+1.32634E+2	+8.40090E-3
+1.32381E+2	+8.33364E-3
+1.32091E+2	+8.16244E-3
+1.31763E+2	+7.96067E-3
+1.31386E+2	+7.44097E-3
+1.31237E+2	+7.85062E-3
+1.30927E+2	+6.50550E-3
+1.30648E+2	+5.80848E-3
+1.30413E+2	+5.74122E-3
+1.30099E+2	+4.73850E-3
+1.29672E+2	+3.99868E-3
+1.29379E+2	+2.97761E-3
+1.29048E+2	+3.28332E-3
+1.28832E+2	+3.22829E-3
+1.28680E+2	+2.54350E-3
+1.28360E+2	+2.12162E-3
+1.27957E+2	+2.37231E-3
+1.27651E+2	+7.58159E-4
+1.27414E+2	+1.15558E-3
+1.27188E+2	+2.43956E-3
+1.26987E+2	+2.43956E-3
